stem,img_path,direction,edge,xmin,ymin,xmax,ymax,bbox_w,bbox_h,cx,cy,xmin_norm,ymin_norm,xmax_norm,ymax_norm,bbox_w_norm,bbox_h_norm,cx_norm,cy_norm,aspect_ratio,offscreen_dist
image_2233,../data/train_data/train_data/image_2233.png,0,right,859.2357444763184,223.93216514587402,922.0674133300781,378.9756693840027,62.831668853759766,155.04350423812866,890.6515789031982,301.45391726493835,1.193382978439331,0.4665253440539042,1.280649185180664,0.7895326445500056,0.08726620674133301,0.3230073004961014,1.2370160818099976,0.6280289943019549,2.467601244190907,139.23574447631836
image_2234,../data/train_data/train_data/image_2234.png,0,right,835.588788986206,224.2021312713623,920.6990146636963,383.0297245979309,85.11022567749023,158.8275933265686,878.1439018249512,303.6159279346466,1.160539984703064,0.4670877734820048,1.278748631477356,0.7979785929123561,0.11820864677429199,0.33089081943035126,1.21964430809021,0.6325331831971804,1.8661399621758372,115.58878898620605
image_2236,../data/train_data/train_data/image_2236.png,1,left,-155.2563750743866,227.99690628051758,-78.34641873836517,355.32198333740234,76.90995633602142,127.32507705688477,-116.80139690637589,291.65944480895996,-0.21563385426998138,0.4749935547510783,-0.10881447046995163,0.7402541319529216,0.10681938380002975,0.26526057720184326,-0.1622241623699665,0.6076238433519999,1.6555083778828126,78.34641873836517
image_2237,../data/train_data/train_data/image_2237.png,1,right,816.522274017334,222.13899040222168,927.2202587127686,411.9255700111389,110.69798469543457,189.78657960891724,871.8712663650513,317.0322802066803,1.1340587139129639,0.46278956333796184,1.2878059148788452,0.8581782708565394,0.15374720096588135,0.3953887075185776,1.2109323143959045,0.6604839170972506,1.7144537918290075,96.52227401733398
image_2238,../data/train_data/train_data/image_2238.png,0,right,828.8749408721924,224.11727333068848,892.1949863433838,377.6180353164673,63.320045471191406,153.5007619857788,860.5349636077881,300.8676543235779,1.1512151956558228,0.466910986105601,1.2391597032546997,0.7867042402426402,0.08794450759887695,0.3197932541370392,1.1951874494552612,0.6268076131741206,2.424204860301573,108.87494087219238
image_2239,../data/train_data/train_data/image_2239.png,0,left,-261.1358141899109,225.37998580932617,-150.36884307861328,396.4632501602173,110.76697111129761,171.0832643508911,-205.75232863426208,310.92161798477173,-0.3626886308193207,0.46954163710276287,-0.2088456153869629,0.8259651045004527,0.1538430154323578,0.3564234673976898,-0.2857671231031418,0.6477533708016078,1.5445332000546288,150.36884307861328
image_2240,../data/train_data/train_data/image_2240.png,1,left,-245.81604480743408,216.86463737487793,-192.67133474349976,422.11203479766846,53.144710063934326,205.24739742279053,-219.24368977546692,319.4883360862732,-0.34141117334365845,0.451801327864329,-0.26759907603263855,0.8794000724951426,0.0738120973110199,0.4275987446308136,-0.3045051246881485,0.6656007001797358,3.8620475523504245,192.67133474349976
image_2244,../data/train_data/train_data/image_2244.png,1,right,800.0974559783936,219.2088737487793,956.4597702026367,459.0892025232315,156.36231422424316,239.8803287744522,878.2786130905151,339.1490381360054,1.1112464666366577,0.4566851536432902,1.328416347503662,0.9564358385900656,0.2171698808670044,0.49975068494677544,1.21983140707016,0.7065604961166779,1.53413135361014,80.09745597839355
image_2245,../data/train_data/train_data/image_2245.png,1,right,860.3390979766846,224.003662109375,988.8523578643799,430.2715148925781,128.5132598876953,206.26785278320312,924.5957279205322,327.13758850097656,1.1949154138565063,0.4666742960611979,1.3734060525894165,0.8963989893595378,0.17849063873291016,0.42972469329833984,1.2841607332229614,0.6815366427103678,1.6050316750462614,140.33909797668457
image_2248,../data/train_data/train_data/image_2248.png,0,right,878.5857582092285,216.55693435668945,985.440502166748,442.4121584892273,106.85474395751953,225.85522413253784,932.0131301879883,329.4845464229584,1.2202579975128174,0.4511602799097697,1.3686673641204834,0.9216919968525569,0.14840936660766602,0.47053171694278717,1.2944626808166504,0.6864261383811633,2.1136658586007875,158.58575820922852
image_2250,../data/train_data/train_data/image_2250.png,0,left,-225.4474139213562,226.79029846191406,-128.47044110298157,377.17537784576416,96.97697281837463,150.3850793838501,-176.95892751216888,301.9828381538391,-0.31312140822410583,0.47247978846232097,-0.1784311681985855,0.7857820371786753,0.13469024002552032,0.31330224871635437,-0.24577628821134567,0.6291309128204982,1.5507297764955188,128.47044110298157
image_2257,../data/train_data/train_data/image_2257.png,0,right,859.0264892578125,222.1059455871582,896.2219905853271,379.7757043838501,37.19550132751465,157.6697587966919,877.6242399215698,300.94082498550415,1.1930923461914062,0.46272071997324626,1.2447527647018433,0.791199384133021,0.05166041851043701,0.3284786641597748,1.2189225554466248,0.6269600520531337,4.238947000831489,139.0264892578125
image_226,../data/train_data/train_data/image_226.png,0,left,-244.41683292388916,216.11719512939453,-196.6761302947998,426.2804093360901,47.740702629089355,210.16321420669556,-220.54648160934448,321.1988022327423,-0.3394678235054016,0.45024415651957195,-0.27316129207611084,0.8880841861168544,0.06630653142929077,0.4378400295972824,-0.3063145577907562,0.6691641713182132,4.402181003482738,196.6761302947998
image_2260,../data/train_data/train_data/image_2260.png,1,left,-191.68908834457397,221.6463222503662,-127.77757287025452,393.26456212997437,63.91151547431946,171.61823987960815,-159.73333060741425,307.4554421901703,-0.2662348449230194,0.4617631713549296,-0.17746885120868683,0.8193011711041133,0.08876599371433258,0.35753799974918365,-0.22185184806585312,0.6405321712295214,2.685247542730649,127.77757287025452
image_2265,../data/train_data/train_data/image_2265.png,0,left,-207.3881435394287,220.34910583496094,-169.54437375068665,389.66635370254517,37.843769788742065,169.31724786758423,-188.46625864505768,305.00772976875305,-0.28803908824920654,0.4590606371561686,-0.23547829687595367,0.8118049035469691,0.05256079137325287,0.3527442663908005,-0.2617586925625801,0.6354327703515689,4.474111559518932,169.54437375068665
image_2267,../data/train_data/train_data/image_2267.png,0,right,842.2958564758301,224.4995346069336,882.2834300994873,358.42944049835205,39.98757362365723,133.92990589141846,862.2896432876587,291.4644875526428,1.1698553562164307,0.467707363764445,1.2253936529159546,0.7467280010382334,0.055538296699523926,0.27902063727378845,1.1976245045661926,0.6072176824013392,3.3492881351566575,122.29585647583008
image_2268,../data/train_data/train_data/image_2268.png,0,right,833.5072231292725,219.24429321289062,908.3788776397705,414.5068850517273,74.87165451049805,195.26259183883667,870.9430503845215,316.87558913230896,1.1576489210128784,0.45675894419352214,1.2616373300552368,0.8635560105244319,0.1039884090423584,0.40679706633090973,1.2096431255340576,0.660157477358977,2.6079641636803705,113.50722312927246
image_2270,../data/train_data/train_data/image_2270.png,0,left,-165.25935173034668,224.88909149169922,-130.44626355171204,355.12141132354736,34.813088178634644,130.23231983184814,-147.85280764102936,290.0052514076233,-0.22952687740325928,0.4685189406077067,-0.1811753660440445,0.7398362735907237,0.04835151135921478,0.27131733298301697,-0.20535112172365189,0.6041776070992152,3.7409010991381635,130.44626355171204
image_2271,../data/train_data/train_data/image_2271.png,0,left,-272.88442611694336,220.74927711486816,-131.3994026184082,443.6643531322479,141.48502349853516,222.91507601737976,-202.14191436767578,332.20681512355804,-0.37900614738464355,0.459894327322642,-0.18249917030334473,0.9243007356921832,0.19650697708129883,0.46440640836954117,-0.28075265884399414,0.6920975315074126,1.575538318511059,131.3994026184082
image_2278,../data/train_data/train_data/image_2278.png,1,left,-171.07682704925537,225.16171836853027,-126.47384762763977,355.51350021362305,44.6029794216156,130.35178184509277,-148.77533733844757,290.33760929107666,-0.2376067042350769,0.4690869132677714,-0.17565812170505524,0.740653125445048,0.06194858253002167,0.2715662121772766,-0.20663241297006607,0.6048700193564097,2.922490459951682,126.47384762763977
image_2279,../data/train_data/train_data/image_2279.png,0,left,-275.08460998535156,226.2397804260254,-162.1133029460907,403.5921039581299,112.97130703926086,177.3523235321045,-218.59895646572113,314.91594219207764,-0.3820619583129883,0.4713328758875529,-0.22515736520290375,0.8408168832461039,0.15690459311008453,0.369484007358551,-0.303609661757946,0.6560748795668284,1.5698882148054578,162.1133029460907
image_228,../data/train_data/train_data/image_228.png,0,right,847.9428291320801,219.38482666015625,991.8681907653809,455.71842753887177,143.92536163330078,236.33360087871552,919.9055099487305,337.551627099514,1.1776983737945557,0.45705172220865886,1.3775947093963623,0.9494133907059829,0.19989633560180664,0.492361668497324,1.277646541595459,0.7032325564573209,1.6420566757431982,127.94282913208008
image_2281,../data/train_data/train_data/image_2281.png,0,left,-148.30007672309875,228.85692977905273,-91.2619149684906,347.34861278533936,57.038161754608154,118.49168300628662,-119.78099584579468,288.10277128219604,-0.2059723287820816,0.47678527037302654,-0.12675265967845917,0.7236429433027903,0.07921966910362244,0.2468576729297638,-0.16636249423027039,0.6002141068379084,2.077410620560779,91.2619149684906
image_2282,../data/train_data/train_data/image_2282.png,1,right,818.3198261260986,228.84359741210938,905.7636165618896,368.5244240760803,87.44379043579102,139.68082666397095,862.0417213439941,298.68401074409485,1.1365553140640259,0.4767574946085612,1.2580050230026245,0.7677592168251673,0.12144970893859863,0.29100172221660614,1.1972801685333252,0.6222583557168643,1.5973784526934134,98.31982612609863
image_2284,../data/train_data/train_data/image_2284.png,0,right,797.6081943511963,228.3377685546875,879.1946411132812,362.13331365585327,81.58644676208496,133.79554510116577,838.4014177322388,295.2355411052704,1.107789158821106,0.4757036844889323,1.2211036682128906,0.7544444034496943,0.11331450939178467,0.278740718960762,1.1644464135169983,0.6150740439693133,1.6399236688334802,77.60819435119629
image_2288,../data/train_data/train_data/image_2288.png,0,right,841.9394874572754,222.82197380065918,881.4202308654785,368.6879029273987,39.480743408203125,145.8659291267395,861.679859161377,295.75493836402893,1.1693603992462158,0.46421244541803997,1.2241947650909424,0.7680997977654139,0.05483436584472656,0.30388735234737396,1.196777582168579,0.616156121591727,3.694609486416919,121.93948745727539
image_2292,../data/train_data/train_data/image_2292.png,0,left,-189.9311900138855,220.5957260131836,-146.16364359855652,389.2813386917114,43.76754641532898,168.68561267852783,-168.047416806221,304.9385323524475,-0.26379331946372986,0.4595744291941325,-0.20300506055355072,0.8110027889410655,0.06078825891017914,0.351428359746933,-0.2333991900086403,0.635288609067599,3.854125407848954,146.16364359855652
image_2295,../data/train_data/train_data/image_2295.png,0,left,-173.08210015296936,221.90664672851562,-136.97535037994385,374.2327513694763,36.10674977302551,152.3261046409607,-155.0287252664566,298.069699048996,-0.240391805768013,0.4623055140177409,-0.19024354219436646,0.7796515653530757,0.050148263573646545,0.3173460513353348,-0.21531767398118973,0.6209785396854083,4.218770883519399,136.97535037994385
image_2298,../data/train_data/train_data/image_2298.png,0,right,830.4863262176514,222.95647048950195,961.5188026428223,439.5844485759735,131.0324764251709,216.62797808647156,896.0025644302368,331.27045953273773,1.1534532308578491,0.4644926468531291,1.3354427814483643,0.9158009345332782,0.18198955059051514,0.4513082876801491,1.2444480061531067,0.6901467906932036,1.6532388305290249,110.48632621765137
image_23,../data/train_data/train_data/image_23.png,1,left,-219.90354537963867,222.09063911437988,-99.15162205696106,421.4453806877136,120.75192332267761,199.35474157333374,-159.52758371829987,321.76800990104675,-0.3054215908050537,0.46268883148829143,-0.1377105861902237,0.87801120976607,0.16771100461483002,0.4153223782777786,-0.2215660884976387,0.6703500206271807,1.6509446482323173,99.15162205696106
image_230,../data/train_data/train_data/image_230.png,1,right,827.9555225372314,218.6343231201172,919.2019557952881,433.2163407802582,91.24643325805664,214.582017660141,873.5787391662598,325.9253319501877,1.1499382257461548,0.4554881731669108,1.2766693830490112,0.9025340432922045,0.12673115730285645,0.44704587012529373,1.213303804397583,0.6790111082295577,2.3516756764976825,107.95552253723145
image_2317,../data/train_data/train_data/image_2317.png,1,right,850.8796119689941,223.18944358825684,928.58642578125,390.9115138053894,77.70681381225586,167.72207021713257,889.7330188751221,307.0504786968231,1.1817772388458252,0.4649780074755351,1.289703369140625,0.8143989870945613,0.1079261302947998,0.3494209796190262,1.235740303993225,0.6396884972850482,2.158395924228199,130.87961196899414
image_2318,../data/train_data/train_data/image_2318.png,0,right,801.7104721069336,229.02338409423828,874.9074840545654,352.666296005249,73.19701194763184,123.64291191101074,838.3089780807495,290.84484004974365,1.1134867668151855,0.47713205019632976,1.2151492834091187,0.7347214500109355,0.1016625165939331,0.2575893998146057,1.164318025112152,0.6059267501036326,1.6891797714293308,81.7104721069336
image_2323,../data/train_data/train_data/image_2323.png,0,right,817.0968246459961,222.81476402282715,937.0992851257324,419.52799820899963,120.00246047973633,196.71323418617249,877.0980548858643,321.1713811159134,1.1348567008972168,0.46419742504755657,1.3015267848968506,0.8740166629354159,0.1666700839996338,0.40981923788785934,1.2181917428970337,0.6691070439914862,1.6392433405095854,97.0968246459961
image_2325,../data/train_data/train_data/image_2325.png,1,right,818.5065937042236,223.8502540588379,929.8029899597168,410.4772343635559,111.29639625549316,186.62698030471802,874.1547918319702,317.1637442111969,1.1368147134780884,0.4663546959559123,1.2913930416107178,0.8551609049240748,0.1545783281326294,0.38880620896816254,1.214103877544403,0.6607578004399935,1.676846569913146,98.50659370422363
image_2329,../data/train_data/train_data/image_2329.png,0,left,-195.418860912323,218.2251968383789,-138.57269167900085,404.50352573394775,56.846169233322144,186.27832889556885,-166.99577629566193,311.36436128616333,-0.2714150846004486,0.45463582674662273,-0.19246207177639008,0.8427156786123912,0.07895301282405853,0.38807985186576843,-0.23193857818841934,0.648675752679507,3.2768844657060203,138.57269167900085
image_2330,../data/train_data/train_data/image_2330.png,0,right,864.3655014038086,223.56229209899902,992.4120140075684,420.09315037727356,128.04651260375977,196.53085827827454,928.3887577056885,321.8277212381363,1.200507640838623,0.465754775206248,1.378350019454956,0.8751940632859866,0.177842378616333,0.4094392880797386,1.2894288301467896,0.6704744192461173,1.5348396007194647,144.3655014038086
image_2332,../data/train_data/train_data/image_2332.png,1,right,807.9388618469238,223.77523803710938,928.2938289642334,417.7657117843628,120.35496711730957,193.99047374725342,868.1163454055786,320.7704749107361,1.1221373081207275,0.4661984125773112,1.2892969846725464,0.8703452328840892,0.16715967655181885,0.40414682030677795,1.205717146396637,0.6682718227307002,1.6118194237731092,87.93886184692383
image_2338,../data/train_data/train_data/image_2338.png,1,left,-235.66238164901733,224.15352249145508,-131.46674752235413,395.1221385002136,104.19563412666321,170.96861600875854,-183.56456458568573,309.63783049583435,-0.32730886340141296,0.4669865051905314,-0.1825927048921585,0.823171121875445,0.14471615850925446,0.35618461668491364,-0.25495078414678574,0.6450788135329882,1.6408424157285149,131.46674752235413
image_2341,../data/train_data/train_data/image_2341.png,0,left,-282.9106307029724,218.96334075927734,-209.3108582496643,419.2244508266449,73.5997724533081,200.26111006736755,-246.11074447631836,319.0938957929611,-0.39293143153190613,0.4561736265818278,-0.290709525346756,0.8733842725555102,0.10222190618515015,0.4172106459736824,-0.34182047843933105,0.664778949568669,2.7209474077438722,209.3108582496643
image_2344,../data/train_data/train_data/image_2344.png,1,left,-245.80381393432617,221.5584602355957,-132.1092975139618,434.30637979507446,113.69451642036438,212.74791955947876,-188.95655572414398,327.9324200153351,-0.34139418601989746,0.4615801254908244,-0.18348513543605804,0.9048049579064051,0.15790905058383942,0.44322483241558075,-0.26243966072797775,0.6831925416986148,1.8712241034816737,132.1092975139618
image_2349,../data/train_data/train_data/image_2349.png,0,right,855.6704235076904,222.98825645446777,891.8582725524902,368.87157344818115,36.187849044799805,145.88331699371338,873.7643480300903,295.92991495132446,1.1884311437606812,0.46455886761347454,1.238692045211792,0.7684824446837107,0.05026090145111084,0.3039235770702362,1.2135615944862366,0.6165206561485926,4.03127902996149,135.67042350769043
image_235,../data/train_data/train_data/image_235.png,1,right,821.5904903411865,224.5683994293213,852.6821422576904,357.0836868286133,31.091651916503906,132.515287399292,837.1363162994385,290.8260431289673,1.141097903251648,0.46785083214441936,1.1842807531356812,0.743924347559611,0.0431828498840332,0.27607351541519165,1.1626893281936646,0.6058875898520152,4.262085776437981,101.59049034118652
image_2351,../data/train_data/train_data/image_2351.png,0,left,-261.2155508995056,214.41791915893555,-189.7063136100769,445.27819180488586,71.50923728942871,230.86027264595032,-225.46093225479126,329.8480554819107,-0.36279937624931335,0.4467039982477824,-0.2634809911251068,0.9276628995935122,0.09931838512420654,0.48095890134572983,-0.3131401836872101,0.6871834489206473,3.2283979160840337,189.7063136100769
image_2357,../data/train_data/train_data/image_2357.png,1,right,803.7015724182129,227.81786346435547,868.6532592773438,355.75877571105957,64.95168685913086,127.9409122467041,836.1774158477783,291.7883195877075,1.1162521839141846,0.4746205488840739,1.2064628601074219,0.7411641160647074,0.0902106761932373,0.26654356718063354,1.1613575220108032,0.6078923324743907,1.9697858274903026,83.70157241821289
image_2359,../data/train_data/train_data/image_2359.png,1,left,-158.8249146938324,224.27145385742188,-105.89798927307129,363.0268397331238,52.92692542076111,138.7553858757019,-132.36145198345184,293.6491467952728,-0.22059015929698944,0.4672321955362956,-0.14708054065704346,0.7563059161106745,0.07350961863994598,0.28907372057437897,-0.18383534997701645,0.6117690558234851,2.6216407768374497,105.89798927307129
image_236,../data/train_data/train_data/image_236.png,1,right,824.8340320587158,227.50561141967773,914.1411209106445,371.54308223724365,89.30708885192871,144.03747081756592,869.4875764846802,299.5243468284607,1.145602822303772,0.4739700237909953,1.2696404457092285,0.7740480879942576,0.12403762340545654,0.30007806420326233,1.2076216340065002,0.6240090558926265,1.6128335686361948,104.83403205871582
image_2366,../data/train_data/train_data/image_2366.png,1,right,837.5566291809082,221.63221740722656,872.5605297088623,379.89675426483154,35.0039005279541,158.26453685760498,855.0585794448853,300.76448583602905,1.1632730960845947,0.46173378626505535,1.211889624595642,0.7914515713850657,0.04861652851104736,0.3297177851200104,1.1875813603401184,0.6265926788250605,4.5213400355544655,117.5566291809082
image_2367,../data/train_data/train_data/image_2367.png,1,right,836.0206031799316,220.17727279663086,981.8452262878418,452.48021626472473,145.82462310791016,232.30294346809387,908.9329147338867,336.3287445306778,1.161139726638794,0.45870265165964763,1.3636739253997803,0.9426671172181765,0.20253419876098633,0.4839644655585289,1.262406826019287,0.7006848844389121,1.5930296167896816,116.02060317993164
image_2368,../data/train_data/train_data/image_2368.png,0,left,-284.099063873291,221.64251708984375,-153.22118997573853,446.69503116607666,130.8778738975525,225.0525140762329,-218.66012692451477,334.1687741279602,-0.39458203315734863,0.4617552439371745,-0.21280720829963684,0.9306146482626597,0.1817748248577118,0.46885940432548523,-0.30369462072849274,0.6961849460999171,1.7195612014021382,153.22118997573853
image_237,../data/train_data/train_data/image_237.png,1,right,811.7385005950928,221.24480628967285,908.855152130127,406.89310216903687,97.11665153503418,185.648295879364,860.2968263626099,314.06895422935486,1.127414584159851,0.4609266797701518,1.262298822402954,0.8476939628521601,0.13488423824310303,0.38676728308200836,1.1948567032814026,0.654310321311156,1.9116010791660443,91.73850059509277
image_2370,../data/train_data/train_data/image_2370.png,0,left,-250.43452978134155,221.27350234985352,-157.41528511047363,405.2166714668274,93.01924467086792,183.94316911697388,-203.9249074459076,313.24508690834045,-0.3478257358074188,0.4609864632288615,-0.21863234043121338,0.8442013988892237,0.12919339537620544,0.38321493566036224,-0.2832290381193161,0.6525939310590426,1.977474336281961,157.41528511047363
image_2379,../data/train_data/train_data/image_2379.png,1,right,828.9760494232178,227.30322265625,893.532657623291,357.9792728424072,64.55660820007324,130.67605018615723,861.2543535232544,292.6412477493286,1.1513556241989136,0.4735483805338542,1.2410175800323486,0.7457901517550151,0.08966195583343506,0.2722417712211609,1.196186602115631,0.6096692661444346,2.0242087344670776,108.97604942321777
image_238,../data/train_data/train_data/image_238.png,1,right,830.7808971405029,218.94165420532227,874.8772716522217,401.99129009246826,44.09637451171875,183.049635887146,852.8290843963623,310.46647214889526,1.1538623571395874,0.45612844626108806,1.2151073217391968,0.8374818543593089,0.061244964599609375,0.3813534080982208,1.184484839439392,0.6468051503101985,4.151126660957127,110.78089714050293
image_2383,../data/train_data/train_data/image_2383.png,1,right,832.0955657958984,225.65404319763184,935.5015468597412,391.18475580215454,103.40598106384277,165.5307126045227,883.7985563278198,308.4193994998932,1.1556882858276367,0.47011258999506633,1.2993077039718628,0.8149682412544886,0.14361941814422607,0.3448556512594223,1.2274979948997498,0.6425404156247775,1.6007847022148958,112.09556579589844
image_2389,../data/train_data/train_data/image_2389.png,0,left,-221.18139266967773,218.75834846496582,-178.2838261127472,407.7070560455322,42.89756655693054,188.9487075805664,-199.73260939121246,313.232702255249,-0.30719637870788574,0.45574655930201213,-0.24761642515659332,0.8493897000948588,0.05957995355129242,0.3936431407928467,-0.27740640193223953,0.6525681296984355,4.404648625693193,178.2838261127472
image_239,../data/train_data/train_data/image_239.png,0,right,820.6478977203369,228.7292423248291,891.1209869384766,353.4361400604248,70.47308921813965,124.7068977355957,855.8844423294067,291.08269119262695,1.1397887468338013,0.47651925484339397,1.2376680374145508,0.7363252917925517,0.09787929058074951,0.2598060369491577,1.188728392124176,0.6064222733179728,1.7695676338181068,100.64789772033691
image_2390,../data/train_data/train_data/image_2390.png,1,right,842.1859073638916,223.66923713684082,921.0988140106201,392.8060688972473,78.91290664672852,169.1368317604065,881.6423606872559,308.23765301704407,1.1697026491165161,0.4659775773684184,1.2793039083480835,0.8183459768692652,0.10960125923156738,0.35236839950084686,1.2245032787322998,0.6421617771188418,2.143335468779344,122.1859073638916
image_2391,../data/train_data/train_data/image_2391.png,1,right,856.9632053375244,215.45895957946777,921.8028831481934,434.45936584472656,64.83967781066895,219.0004062652588,889.3830442428589,324.95916271209717,1.190226674079895,0.44887283245722454,1.2802817821502686,0.9051236788431803,0.09005510807037354,0.4562508463859558,1.2352542281150818,0.6769982556502024,3.3775677742375163,136.9632053375244
image_2395,../data/train_data/train_data/image_2395.png,0,right,840.3164291381836,219.8951187133789,927.9388332366943,420.2816596031189,87.62240409851074,200.38654088974,884.127631187439,320.0883891582489,1.1671061515808105,0.45811483065287273,1.2888039350509644,0.875586790839831,0.12169778347015381,0.4174719601869583,1.2279550433158875,0.6668508107463519,2.2869326966246275,120.3164291381836
image_2401,../data/train_data/train_data/image_2401.png,0,right,824.8228740692139,227.20637702941895,881.3808345794678,348.19899463653564,56.557960510253906,120.9926176071167,853.1018543243408,287.7026858329773,1.1455873250961304,0.4733466188112895,1.2241400480270386,0.7254145721594493,0.0785527229309082,0.2520679533481598,1.1848636865615845,0.5993805954853694,2.1392676913302213,104.82287406921387
image_2403,../data/train_data/train_data/image_2403.png,1,right,825.3030109405518,218.6247673034668,911.8355369567871,433.95322942733765,86.53252601623535,215.32846212387085,868.5692739486694,326.2889983654022,1.1462541818618774,0.45546826521555583,1.2664382457733154,0.9040692279736201,0.12018406391143799,0.44860096275806427,1.2063462138175964,0.679768746594588,2.4884106825157355,105.30301094055176
image_2404,../data/train_data/train_data/image_2404.png,0,right,806.4382839202881,224.90093612670898,873.8727951049805,377.95684480667114,67.43451118469238,153.05590867996216,840.1555395126343,301.42889046669006,1.1200531721115112,0.4685436169306437,1.213712215423584,0.7874100933472316,0.09365904331207275,0.31886647641658783,1.1668826937675476,0.6279768551389376,2.2696970140521433,86.43828392028809
image_2405,../data/train_data/train_data/image_2405.png,1,left,-131.21004939079285,224.948486328125,-102.8884220123291,353.0000915527344,28.321627378463745,128.05160522460938,-117.04923570156097,288.9742889404297,-0.1822361797094345,0.4686426798502604,-0.14290058612823486,0.73541685740153,0.039335593581199646,0.26677417755126953,-0.1625683829188347,0.6020297686258952,4.521336415928628,102.8884220123291
image_2406,../data/train_data/train_data/image_2406.png,1,right,791.7540264129639,229.25175094604492,868.0384540557861,349.54842472076416,76.28442764282227,120.29667377471924,829.896240234375,289.40008783340454,1.0996583700180054,0.47760781447092693,1.2056089639663696,0.7282258848349253,0.10595059394836426,0.2506180703639984,1.1526336669921875,0.6029168496529261,1.5769492869235437,71.75402641296387
image_2411,../data/train_data/train_data/image_2411.png,0,right,806.782808303833,224.85164070129395,912.0846176147461,392.29219341278076,105.30180931091309,167.44055271148682,859.4337129592896,308.57191705703735,1.120531678199768,0.4684409181276957,1.2667841911315918,0.8172754029432933,0.14625251293182373,0.34883448481559753,1.19365793466568,0.6428581605354945,1.5901013838907885,86.78280830383301
image_2419,../data/train_data/train_data/image_2419.png,0,left,-174.3743133544922,225.22305870056152,-125.73316097259521,357.1133270263672,48.64115238189697,131.89026832580566,-150.0537371635437,291.16819286346436,-0.2421865463256836,0.46921470562616985,-0.17462939023971558,0.7439860979715983,0.06755715608596802,0.27477139234542847,-0.20840796828269958,0.6066004017988841,2.711495551961716,125.73316097259521
image_242,../data/train_data/train_data/image_242.png,0,right,858.4627532958984,223.93070602416992,941.081485748291,391.8824305534363,82.61873245239258,167.95172452926636,899.7721195220947,307.9065682888031,1.1923093795776367,0.4665223042170207,1.3070576190948486,0.8164217303196589,0.11474823951721191,0.34989942610263824,1.2496834993362427,0.6414720172683398,2.0328528354758437,138.46275329589844
image_2423,../data/train_data/train_data/image_2423.png,0,right,871.0120582580566,219.6966781616211,963.5788249969482,414.33478021621704,92.5667667388916,194.63810205459595,917.2954416275024,317.01572918891907,1.2097389698028564,0.4577014128367106,1.3383039236068726,0.8631974587837855,0.1285649538040161,0.4054960459470749,1.2740214467048645,0.6604494358102481,2.1026779794915256,151.01205825805664
image_243,../data/train_data/train_data/image_243.png,0,left,-271.4038681983948,219.4418182373047,-165.3176200389862,424.3013503551483,106.08624815940857,204.85953211784363,-218.3607441186905,321.8715842962265,-0.37694981694221497,0.45717045466105144,-0.22960780560970306,0.8839611465732257,0.1473420113325119,0.4267906919121742,-0.303278811275959,0.6705658006171386,1.9310658607703346,165.3176200389862
image_2430,../data/train_data/train_data/image_2430.png,1,left,-270.8530068397522,221.29865074157715,-138.80673050880432,431.95162558555603,132.04627633094788,210.65297484397888,-204.82986867427826,326.6251381635666,-0.37618473172187805,0.46103885571161907,-0.19278712570667267,0.8998992199699084,0.18339760601520538,0.43886036425828934,-0.28448592871427536,0.6804690378407637,1.595296593718545,138.80673050880432
image_2433,../data/train_data/train_data/image_2433.png,0,left,-259.11340713500977,226.04182624816895,-149.448823928833,403.89997148513794,109.66458320617676,177.858145236969,-204.2811155319214,314.97089886665344,-0.359879732131958,0.470920471350352,-0.20756781101226807,0.8414582739273707,0.15231192111968994,0.37053780257701874,-0.28372377157211304,0.6561893726388613,1.6218376073393155,149.448823928833
image_2434,../data/train_data/train_data/image_2434.png,0,left,-183.35651636123657,219.94487190246582,-135.17722964286804,396.33872413635254,48.17928671836853,176.39385223388672,-159.2668730020523,308.1417980194092,-0.25466182827949524,0.45821848313013713,-0.18774615228176117,0.8257056752840678,0.06691567599773407,0.36748719215393066,-0.2212039902806282,0.6419620792071025,3.661196838902887,135.17722964286804
image_2438,../data/train_data/train_data/image_2438.png,0,left,-293.9115500450134,218.78827476501465,-201.43424034118652,421.40893483161926,92.4773097038269,202.62066006660461,-247.67289519309998,320.09860479831696,-0.40821048617362976,0.4558089057604472,-0.27976977825164795,0.8779352808992068,0.1284407079219818,0.4221263751387596,-0.34399013221263885,0.666872093329827,2.1910310833601137,201.43424034118652
image_244,../data/train_data/train_data/image_244.png,1,left,-215.42108058929443,226.25048065185547,-111.10896348953247,398.7033882141113,104.31211709976196,172.45290756225586,-163.26502203941345,312.4769344329834,-0.29919594526290894,0.4713551680246989,-0.15431800484657288,0.8306320587793986,0.14487794041633606,0.3592768907546997,-0.2267569750547409,0.6509936134020488,1.6532394544089777,111.10896348953247
image_2443,../data/train_data/train_data/image_2443.png,1,left,-240.964937210083,218.04160499572754,-169.2170262336731,421.46384143829346,71.74791097640991,203.42223644256592,-205.09098172187805,319.7527232170105,-0.33467352390289307,0.45425334374109905,-0.2350236475467682,0.8780496696631114,0.09964987635612488,0.42379632592201233,-0.2848485857248306,0.6661515067021052,2.8352356699200536,169.2170262336731
